"id_tiempo","fecha","anio","mes","dia","trimestre"
"1652","2024-07-09","2024","7","9","3"
"1653","2024-07-10","2024","7","10","3"
"1654","2024-07-11","2024","7","11","3"
"1655","2024-07-12","2024","7","12","3"
"1656","2024-07-13","2024","7","13","3"
"1657","2024-07-14","2024","7","14","3"
"1658","2024-07-15","2024","7","15","3"
"1659","2024-07-16","2024","7","16","3"
"1660","2024-07-17","2024","7","17","3"
"1661","2024-07-18","2024","7","18","3"
"1662","2024-07-19","2024","7","19","3"
"1663","2024-07-20","2024","7","20","3"
"1664","2024-07-21","2024","7","21","3"
"1665","2024-07-22","2024","7","22","3"
"1666","2024-07-23","2024","7","23","3"
"1667","2024-07-24","2024","7","24","3"
"1668","2024-07-25","2024","7","25","3"
"1669","2024-07-26","2024","7","26","3"
"1670","2024-07-27","2024","7","27","3"
"1671","2024-07-28","2024","7","28","3"
"1672","2024-07-29","2024","7","29","3"
"1673","2024-07-30","2024","7","30","3"
"1674","2024-07-31","2024","7","31","3"
"1675","2024-08-01","2024","8","1","3"
"1676","2024-08-02","2024","8","2","3"
"1677","2024-08-03","2024","8","3","3"
"1678","2024-08-04","2024","8","4","3"
"1679","2024-08-05","2024","8","5","3"
"1680","2024-08-06","2024","8","6","3"
"1681","2024-08-07","2024","8","7","3"
"1682","2024-08-08","2024","8","8","3"
"1683","2024-08-09","2024","8","9","3"
"1684","2024-08-10","2024","8","10","3"
"1685","2024-08-11","2024","8","11","3"
"1686","2024-08-12","2024","8","12","3"
"1687","2024-08-13","2024","8","13","3"
"1688","2024-08-14","2024","8","14","3"
"1689","2024-08-15","2024","8","15","3"
"1690","2024-08-16","2024","8","16","3"
"1691","2024-08-17","2024","8","17","3"
"1692","2024-08-18","2024","8","18","3"
"1693","2024-08-19","2024","8","19","3"
"1694","2024-08-20","2024","8","20","3"
"1695","2024-08-21","2024","8","21","3"
"1696","2024-08-22","2024","8","22","3"
"1697","2024-08-23","2024","8","23","3"
"1698","2024-08-24","2024","8","24","3"
"1699","2024-08-25","2024","8","25","3"
"1700","2024-08-26","2024","8","26","3"
"1701","2024-08-27","2024","8","27","3"
"1702","2024-08-28","2024","8","28","3"
"1703","2024-08-29","2024","8","29","3"
"1704","2024-08-30","2024","8","30","3"
"1705","2024-08-31","2024","8","31","3"
"1706","2024-09-01","2024","9","1","3"
"1707","2024-09-02","2024","9","2","3"
"1708","2024-09-03","2024","9","3","3"
"1709","2024-09-04","2024","9","4","3"
"1710","2024-09-05","2024","9","5","3"
"1711","2024-09-06","2024","9","6","3"
"1712","2024-09-07","2024","9","7","3"
"1713","2024-09-08","2024","9","8","3"
"1714","2024-09-09","2024","9","9","3"
"1715","2024-09-10","2024","9","10","3"
"1716","2024-09-11","2024","9","11","3"
"1717","2024-09-12","2024","9","12","3"
"1718","2024-09-13","2024","9","13","3"
"1719","2024-09-14","2024","9","14","3"
"1720","2024-09-15","2024","9","15","3"
"1721","2024-09-16","2024","9","16","3"
"1722","2024-09-17","2024","9","17","3"
"1723","2024-09-18","2024","9","18","3"
"1724","2024-09-19","2024","9","19","3"
"1725","2024-09-20","2024","9","20","3"
"1726","2024-09-21","2024","9","21","3"
"1727","2024-09-22","2024","9","22","3"
"1728","2024-09-23","2024","9","23","3"
"1729","2024-09-24","2024","9","24","3"
"1730","2024-09-25","2024","9","25","3"
"1731","2024-09-26","2024","9","26","3"
"1732","2024-09-27","2024","9","27","3"
"1733","2024-09-28","2024","9","28","3"
"1734","2024-09-29","2024","9","29","3"
"1735","2024-09-30","2024","9","30","3"
"1736","2024-10-01","2024","10","1","4"
"1737","2024-10-02","2024","10","2","4"
"1738","2024-10-03","2024","10","3","4"
"1739","2024-10-04","2024","10","4","4"
"1740","2024-10-05","2024","10","5","4"
"1741","2024-10-06","2024","10","6","4"
"1742","2024-10-07","2024","10","7","4"
"1743","2024-10-08","2024","10","8","4"
"1744","2024-10-09","2024","10","9","4"
"1745","2024-10-10","2024","10","10","4"
"1746","2024-10-11","2024","10","11","4"
"1747","2024-10-12","2024","10","12","4"
"1748","2024-10-13","2024","10","13","4"
"1749","2024-10-14","2024","10","14","4"
"1750","2024-10-15","2024","10","15","4"
"1751","2024-10-16","2024","10","16","4"
"1752","2024-10-17","2024","10","17","4"
"1753","2024-10-18","2024","10","18","4"
"1754","2024-10-19","2024","10","19","4"
"1755","2024-10-20","2024","10","20","4"
"1756","2024-10-21","2024","10","21","4"
"1757","2024-10-22","2024","10","22","4"
"1758","2024-10-23","2024","10","23","4"
"1759","2024-10-24","2024","10","24","4"
"1760","2024-10-25","2024","10","25","4"
"1761","2024-10-26","2024","10","26","4"
"1762","2024-10-27","2024","10","27","4"
"1763","2024-10-28","2024","10","28","4"
"1764","2024-10-29","2024","10","29","4"
"1765","2024-10-30","2024","10","30","4"
"1766","2024-10-31","2024","10","31","4"
"1767","2024-11-01","2024","11","1","4"
"1768","2024-11-02","2024","11","2","4"
"1769","2024-11-03","2024","11","3","4"
"1770","2024-11-04","2024","11","4","4"
"1771","2024-11-05","2024","11","5","4"
"1772","2024-11-06","2024","11","6","4"
"1773","2024-11-07","2024","11","7","4"
"1774","2024-11-08","2024","11","8","4"
"1775","2024-11-09","2024","11","9","4"
"1776","2024-11-10","2024","11","10","4"
"1777","2024-11-11","2024","11","11","4"
"1778","2024-11-12","2024","11","12","4"
"1779","2024-11-13","2024","11","13","4"
"1780","2024-11-14","2024","11","14","4"
"1781","2024-11-15","2024","11","15","4"
"1782","2024-11-16","2024","11","16","4"
"1783","2024-11-17","2024","11","17","4"
"1784","2024-11-18","2024","11","18","4"
"1785","2024-11-19","2024","11","19","4"
"1786","2024-11-20","2024","11","20","4"
"1787","2024-11-21","2024","11","21","4"
"1788","2024-11-22","2024","11","22","4"
"1789","2024-11-23","2024","11","23","4"
"1790","2024-11-24","2024","11","24","4"
"1791","2024-11-25","2024","11","25","4"
"1792","2024-11-26","2024","11","26","4"
"1793","2024-11-27","2024","11","27","4"
"1794","2024-11-28","2024","11","28","4"
"1795","2024-11-29","2024","11","29","4"
"1796","2024-11-30","2024","11","30","4"
"1797","2024-12-01","2024","12","1","4"
"1798","2024-12-02","2024","12","2","4"
"1799","2024-12-03","2024","12","3","4"
"1800","2024-12-04","2024","12","4","4"
"1801","2024-12-05","2024","12","5","4"
"1802","2024-12-06","2024","12","6","4"
"1803","2024-12-07","2024","12","7","4"
"1804","2024-12-08","2024","12","8","4"
"1805","2024-12-09","2024","12","9","4"
"1806","2024-12-10","2024","12","10","4"
"1807","2024-12-11","2024","12","11","4"
"1808","2024-12-12","2024","12","12","4"
"1809","2024-12-13","2024","12","13","4"
"1810","2024-12-14","2024","12","14","4"
"1811","2024-12-15","2024","12","15","4"
"1812","2024-12-16","2024","12","16","4"
"1813","2024-12-17","2024","12","17","4"
"1814","2024-12-18","2024","12","18","4"
"1815","2024-12-19","2024","12","19","4"
"1816","2024-12-20","2024","12","20","4"
"1817","2024-12-21","2024","12","21","4"
"1818","2024-12-22","2024","12","22","4"
"1819","2024-12-23","2024","12","23","4"
"1820","2024-12-24","2024","12","24","4"
"1821","2024-12-25","2024","12","25","4"
"1822","2024-12-26","2024","12","26","4"
"1823","2024-12-27","2024","12","27","4"
"1824","2024-12-28","2024","12","28","4"
"1825","2024-12-29","2024","12","29","4"
"1826","2024-12-30","2024","12","30","4"
"1827","2024-12-31","2024","12","31","4"
"1828","2025-01-01","2025","1","1","1"
"1829","2025-01-02","2025","1","2","1"
"1830","2025-01-03","2025","1","3","1"
"1831","2025-01-04","2025","1","4","1"
"1832","2025-01-05","2025","1","5","1"
"1833","2025-01-06","2025","1","6","1"
"1834","2025-01-07","2025","1","7","1"
"1835","2025-01-08","2025","1","8","1"
"1836","2025-01-09","2025","1","9","1"
"1837","2025-01-10","2025","1","10","1"
"1838","2025-01-11","2025","1","11","1"
"1839","2025-01-12","2025","1","12","1"
"1840","2025-01-13","2025","1","13","1"
"1841","2025-01-14","2025","1","14","1"
"1842","2025-01-15","2025","1","15","1"
"1843","2025-01-16","2025","1","16","1"
"1844","2025-01-17","2025","1","17","1"
"1845","2025-01-18","2025","1","18","1"
"1846","2025-01-19","2025","1","19","1"
"1847","2025-01-20","2025","1","20","1"
"1848","2025-01-21","2025","1","21","1"
"1849","2025-01-22","2025","1","22","1"
"1850","2025-01-23","2025","1","23","1"
"1851","2025-01-24","2025","1","24","1"
"1852","2025-01-25","2025","1","25","1"
"1853","2025-01-26","2025","1","26","1"
"1854","2025-01-27","2025","1","27","1"
"1855","2025-01-28","2025","1","28","1"
"1856","2025-01-29","2025","1","29","1"
"1857","2025-01-30","2025","1","30","1"
"1858","2025-01-31","2025","1","31","1"
"1859","2025-02-01","2025","2","1","1"
"1860","2025-02-02","2025","2","2","1"
"1861","2025-02-03","2025","2","3","1"
"1862","2025-02-04","2025","2","4","1"
"1863","2025-02-05","2025","2","5","1"
"1864","2025-02-06","2025","2","6","1"
"1865","2025-02-07","2025","2","7","1"
"1866","2025-02-08","2025","2","8","1"
"1867","2025-02-09","2025","2","9","1"
"1868","2025-02-10","2025","2","10","1"
"1869","2025-02-11","2025","2","11","1"
"1870","2025-02-12","2025","2","12","1"
"1871","2025-02-13","2025","2","13","1"
"1872","2025-02-14","2025","2","14","1"
"1873","2025-02-15","2025","2","15","1"
"1874","2025-02-16","2025","2","16","1"
"1875","2025-02-17","2025","2","17","1"
"1876","2025-02-18","2025","2","18","1"
"1877","2025-02-19","2025","2","19","1"
"1878","2025-02-20","2025","2","20","1"
"1879","2025-02-21","2025","2","21","1"
"1880","2025-02-22","2025","2","22","1"
"1881","2025-02-23","2025","2","23","1"
"1882","2025-02-24","2025","2","24","1"
"1883","2025-02-25","2025","2","25","1"
"1884","2025-02-26","2025","2","26","1"
"1885","2025-02-27","2025","2","27","1"
"1886","2025-02-28","2025","2","28","1"
"1887","2025-03-01","2025","3","1","1"
"1888","2025-03-02","2025","3","2","1"
"1889","2025-03-03","2025","3","3","1"
"1890","2025-03-04","2025","3","4","1"
"1891","2025-03-05","2025","3","5","1"
"1892","2025-03-06","2025","3","6","1"
"1893","2025-03-07","2025","3","7","1"
"1894","2025-03-08","2025","3","8","1"
"1895","2025-03-09","2025","3","9","1"
"1896","2025-03-10","2025","3","10","1"
"1897","2025-03-11","2025","3","11","1"
"1898","2025-03-12","2025","3","12","1"
"1899","2025-03-13","2025","3","13","1"
"1900","2025-03-14","2025","3","14","1"
"1901","2025-03-15","2025","3","15","1"
"1902","2025-03-16","2025","3","16","1"
"1903","2025-03-17","2025","3","17","1"
"1904","2025-03-18","2025","3","18","1"
"1905","2025-03-19","2025","3","19","1"
"1906","2025-03-20","2025","3","20","1"
"1907","2025-03-21","2025","3","21","1"
"1908","2025-03-22","2025","3","22","1"
"1909","2025-03-23","2025","3","23","1"
"1910","2025-03-24","2025","3","24","1"
"1911","2025-03-25","2025","3","25","1"
"1912","2025-03-26","2025","3","26","1"
"1913","2025-03-27","2025","3","27","1"
"1914","2025-03-28","2025","3","28","1"
"1915","2025-03-29","2025","3","29","1"
"1916","2025-03-30","2025","3","30","1"
"1917","2025-03-31","2025","3","31","1"
"1918","2025-04-01","2025","4","1","2"
"1919","2025-04-02","2025","4","2","2"
"1920","2025-04-03","2025","4","3","2"
"1921","2025-04-04","2025","4","4","2"
"1922","2025-04-05","2025","4","5","2"
"1923","2025-04-06","2025","4","6","2"
"1924","2025-04-07","2025","4","7","2"
"1925","2025-04-08","2025","4","8","2"
"1926","2025-04-09","2025","4","9","2"
"1927","2025-04-10","2025","4","10","2"
"1928","2025-04-11","2025","4","11","2"
"1929","2025-04-12","2025","4","12","2"
"1930","2025-04-13","2025","4","13","2"
"1931","2025-04-14","2025","4","14","2"
"1932","2025-04-15","2025","4","15","2"
"1933","2025-04-16","2025","4","16","2"
"1934","2025-04-17","2025","4","17","2"
"1935","2025-04-18","2025","4","18","2"
"1936","2025-04-19","2025","4","19","2"
"1937","2025-04-20","2025","4","20","2"
"1938","2025-04-21","2025","4","21","2"
"1939","2025-04-22","2025","4","22","2"
"1940","2025-04-23","2025","4","23","2"
"1941","2025-04-24","2025","4","24","2"
"1942","2025-04-25","2025","4","25","2"
"1943","2025-04-26","2025","4","26","2"
"1944","2025-04-27","2025","4","27","2"
"1945","2025-04-28","2025","4","28","2"
"1946","2025-04-29","2025","4","29","2"
"1947","2025-04-30","2025","4","30","2"
"1948","2025-05-01","2025","5","1","2"
"1949","2025-05-02","2025","5","2","2"
"1950","2025-05-03","2025","5","3","2"
"1951","2025-05-04","2025","5","4","2"
"1952","2025-05-05","2025","5","5","2"
"1953","2025-05-06","2025","5","6","2"
"1954","2025-05-07","2025","5","7","2"
"1955","2025-05-08","2025","5","8","2"
"1956","2025-05-09","2025","5","9","2"
"1957","2025-05-10","2025","5","10","2"
"1958","2025-05-11","2025","5","11","2"
"1959","2025-05-12","2025","5","12","2"
"1960","2025-05-13","2025","5","13","2"
"1961","2025-05-14","2025","5","14","2"
"1962","2025-05-15","2025","5","15","2"
"1963","2025-05-16","2025","5","16","2"
"1964","2025-05-17","2025","5","17","2"
"1965","2025-05-18","2025","5","18","2"
"1966","2025-05-19","2025","5","19","2"
"1967","2025-05-20","2025","5","20","2"
"1968","2025-05-21","2025","5","21","2"
"1969","2025-05-22","2025","5","22","2"
"1970","2025-05-23","2025","5","23","2"
"1971","2025-05-24","2025","5","24","2"
"1972","2025-05-25","2025","5","25","2"
"1973","2025-05-26","2025","5","26","2"
"1974","2025-05-27","2025","5","27","2"
"1975","2025-05-28","2025","5","28","2"
"1976","2025-05-29","2025","5","29","2"
"1977","2025-05-30","2025","5","30","2"
"1978","2025-05-31","2025","5","31","2"
"1979","2025-06-01","2025","6","1","2"
"1980","2025-06-02","2025","6","2","2"
"1981","2025-06-03","2025","6","3","2"
"1982","2025-06-04","2025","6","4","2"
"1983","2025-06-05","2025","6","5","2"
"1984","2025-06-06","2025","6","6","2"
"1985","2025-06-07","2025","6","7","2"
"1986","2025-06-08","2025","6","8","2"
"1987","2025-06-09","2025","6","9","2"
"1988","2025-06-10","2025","6","10","2"
"1989","2025-06-11","2025","6","11","2"
"1990","2025-06-12","2025","6","12","2"
"1991","2025-06-13","2025","6","13","2"
"1992","2025-06-14","2025","6","14","2"
"1993","2025-06-15","2025","6","15","2"
"1994","2025-06-16","2025","6","16","2"
"1995","2025-06-17","2025","6","17","2"
"1996","2025-06-18","2025","6","18","2"
"1997","2025-06-19","2025","6","19","2"
"1998","2025-06-20","2025","6","20","2"
"1999","2025-06-21","2025","6","21","2"
"2000","2025-06-22","2025","6","22","2"
"2001","2025-06-23","2025","6","23","2"
"2002","2025-06-24","2025","6","24","2"
"2003","2025-06-25","2025","6","25","2"
"2004","2025-06-26","2025","6","26","2"
"2005","2025-06-27","2025","6","27","2"
"2006","2025-06-28","2025","6","28","2"
"2007","2025-06-29","2025","6","29","2"
"2008","2025-06-30","2025","6","30","2"
"2009","2025-07-01","2025","7","1","3"
"2010","2025-07-02","2025","7","2","3"
"2011","2025-07-03","2025","7","3","3"
"2012","2025-07-04","2025","7","4","3"
"2013","2025-07-05","2025","7","5","3"
"2014","2025-07-06","2025","7","6","3"
"2015","2025-07-07","2025","7","7","3"
"2016","2025-07-08","2025","7","8","3"
"2017","2025-07-09","2025","7","9","3"
"2018","2025-07-10","2025","7","10","3"
"2019","2025-07-11","2025","7","11","3"
"2020","2025-07-12","2025","7","12","3"
"2021","2025-07-13","2025","7","13","3"
"2022","2025-07-14","2025","7","14","3"
"2023","2025-07-15","2025","7","15","3"
"2024","2025-07-16","2025","7","16","3"
"2025","2025-07-17","2025","7","17","3"
"2026","2025-07-18","2025","7","18","3"
"2027","2025-07-19","2025","7","19","3"
"2028","2025-07-20","2025","7","20","3"
"2029","2025-07-21","2025","7","21","3"
"2030","2025-07-22","2025","7","22","3"
"2031","2025-07-23","2025","7","23","3"
"2032","2025-07-24","2025","7","24","3"
"2033","2025-07-25","2025","7","25","3"
"2034","2025-07-26","2025","7","26","3"
"2035","2025-07-27","2025","7","27","3"
"2036","2025-07-28","2025","7","28","3"
"2037","2025-07-29","2025","7","29","3"
"2038","2025-07-30","2025","7","30","3"
"2039","2025-07-31","2025","7","31","3"
"2040","2025-08-01","2025","8","1","3"
"2041","2025-08-02","2025","8","2","3"
"2042","2025-08-03","2025","8","3","3"
"2043","2025-08-04","2025","8","4","3"
"2044","2025-08-05","2025","8","5","3"
"2045","2025-08-06","2025","8","6","3"
"2046","2025-08-07","2025","8","7","3"
"2047","2025-08-08","2025","8","8","3"
"2048","2025-08-09","2025","8","9","3"
"2049","2025-08-10","2025","8","10","3"
"2050","2025-08-11","2025","8","11","3"
"2051","2025-08-12","2025","8","12","3"
"2052","2025-08-13","2025","8","13","3"
"2053","2025-08-14","2025","8","14","3"
"2054","2025-08-15","2025","8","15","3"
"2055","2025-08-16","2025","8","16","3"
"2056","2025-08-17","2025","8","17","3"
"2057","2025-08-18","2025","8","18","3"
"2058","2025-08-19","2025","8","19","3"
"2059","2025-08-20","2025","8","20","3"
"2060","2025-08-21","2025","8","21","3"
"2061","2025-08-22","2025","8","22","3"
"2062","2025-08-23","2025","8","23","3"
"2063","2025-08-24","2025","8","24","3"
"2064","2025-08-25","2025","8","25","3"
"2065","2025-08-26","2025","8","26","3"
"2066","2025-08-27","2025","8","27","3"
"2067","2025-08-28","2025","8","28","3"
"2068","2025-08-29","2025","8","29","3"
"2069","2025-08-30","2025","8","30","3"
"2070","2025-08-31","2025","8","31","3"
"2071","2025-09-01","2025","9","1","3"
"2072","2025-09-02","2025","9","2","3"
"2073","2025-09-03","2025","9","3","3"
"2074","2025-09-04","2025","9","4","3"
"2075","2025-09-05","2025","9","5","3"
"2076","2025-09-06","2025","9","6","3"
"2077","2025-09-07","2025","9","7","3"
"2078","2025-09-08","2025","9","8","3"
"2079","2025-09-09","2025","9","9","3"
"2080","2025-09-10","2025","9","10","3"
"2081","2025-09-11","2025","9","11","3"
"2082","2025-09-12","2025","9","12","3"
"2083","2025-09-13","2025","9","13","3"
"2084","2025-09-14","2025","9","14","3"
"2085","2025-09-15","2025","9","15","3"
"2086","2025-09-16","2025","9","16","3"
"2087","2025-09-17","2025","9","17","3"
"2088","2025-09-18","2025","9","18","3"
"2089","2025-09-19","2025","9","19","3"
"2090","2025-09-20","2025","9","20","3"
"2091","2025-09-21","2025","9","21","3"
"2092","2025-09-22","2025","9","22","3"
"2093","2025-09-23","2025","9","23","3"
"2094","2025-09-24","2025","9","24","3"
"2095","2025-09-25","2025","9","25","3"
"2096","2025-09-26","2025","9","26","3"
"2097","2025-09-27","2025","9","27","3"
"2098","2025-09-28","2025","9","28","3"
"2099","2025-09-29","2025","9","29","3"
"2100","2025-09-30","2025","9","30","3"
"2101","2025-10-01","2025","10","1","4"
"2102","2025-10-02","2025","10","2","4"
"2103","2025-10-03","2025","10","3","4"
"2104","2025-10-04","2025","10","4","4"
"2105","2025-10-05","2025","10","5","4"
"2106","2025-10-06","2025","10","6","4"
"2107","2025-10-07","2025","10","7","4"
"2108","2025-10-08","2025","10","8","4"
"2109","2025-10-09","2025","10","9","4"
"2110","2025-10-10","2025","10","10","4"
"2111","2025-10-11","2025","10","11","4"
"2112","2025-10-12","2025","10","12","4"
"2113","2025-10-13","2025","10","13","4"
"2114","2025-10-14","2025","10","14","4"
"2115","2025-10-15","2025","10","15","4"
"2116","2025-10-16","2025","10","16","4"
"2117","2025-10-17","2025","10","17","4"
"2118","2025-10-18","2025","10","18","4"
"2119","2025-10-19","2025","10","19","4"
"2120","2025-10-20","2025","10","20","4"
"2121","2025-10-21","2025","10","21","4"
"2122","2025-10-22","2025","10","22","4"
"2123","2025-10-23","2025","10","23","4"
"2124","2025-10-24","2025","10","24","4"
"2125","2025-10-25","2025","10","25","4"
"2126","2025-10-26","2025","10","26","4"
"2127","2025-10-27","2025","10","27","4"
"2128","2025-10-28","2025","10","28","4"
"2129","2025-10-29","2025","10","29","4"
"2130","2025-10-30","2025","10","30","4"
"2131","2025-10-31","2025","10","31","4"
"2132","2025-11-01","2025","11","1","4"
"2133","2025-11-02","2025","11","2","4"
"2134","2025-11-03","2025","11","3","4"
"2135","2025-11-04","2025","11","4","4"
"2136","2025-11-05","2025","11","5","4"
"2137","2025-11-06","2025","11","6","4"
"2138","2025-11-07","2025","11","7","4"
"2139","2025-11-08","2025","11","8","4"
"2140","2025-11-09","2025","11","9","4"
"2141","2025-11-10","2025","11","10","4"
"2142","2025-11-11","2025","11","11","4"
"2143","2025-11-12","2025","11","12","4"
"2144","2025-11-13","2025","11","13","4"
"2145","2025-11-14","2025","11","14","4"
"2146","2025-11-15","2025","11","15","4"
"2147","2025-11-16","2025","11","16","4"
"2148","2025-11-17","2025","11","17","4"
"2149","2025-11-18","2025","11","18","4"
"2150","2025-11-19","2025","11","19","4"
"2151","2025-11-20","2025","11","20","4"
"2152","2025-11-21","2025","11","21","4"
"2153","2025-11-22","2025","11","22","4"
"2154","2025-11-23","2025","11","23","4"
"2155","2025-11-24","2025","11","24","4"
"2156","2025-11-25","2025","11","25","4"
"2157","2025-11-26","2025","11","26","4"
"2158","2025-11-27","2025","11","27","4"
"2159","2025-11-28","2025","11","28","4"
"2160","2025-11-29","2025","11","29","4"
"2161","2025-11-30","2025","11","30","4"
"2162","2025-12-01","2025","12","1","4"
"2163","2025-12-02","2025","12","2","4"
"2164","2025-12-03","2025","12","3","4"
"2165","2025-12-04","2025","12","4","4"
"2166","2025-12-05","2025","12","5","4"
"2167","2025-12-06","2025","12","6","4"
"2168","2025-12-07","2025","12","7","4"
"2169","2025-12-08","2025","12","8","4"
"2170","2025-12-09","2025","12","9","4"
"2171","2025-12-10","2025","12","10","4"
"2172","2025-12-11","2025","12","11","4"
"2173","2025-12-12","2025","12","12","4"
"2174","2025-12-13","2025","12","13","4"
"2175","2025-12-14","2025","12","14","4"
"2176","2025-12-15","2025","12","15","4"
"2177","2025-12-16","2025","12","16","4"
"2178","2025-12-17","2025","12","17","4"
"2179","2025-12-18","2025","12","18","4"
"2180","2025-12-19","2025","12","19","4"
"2181","2025-12-20","2025","12","20","4"
"2182","2025-12-21","2025","12","21","4"
"2183","2025-12-22","2025","12","22","4"
"2184","2025-12-23","2025","12","23","4"
"2185","2025-12-24","2025","12","24","4"
"2186","2025-12-25","2025","12","25","4"
"2187","2025-12-26","2025","12","26","4"
"2188","2025-12-27","2025","12","27","4"
"2189","2025-12-28","2025","12","28","4"
"2190","2025-12-29","2025","12","29","4"
"2191","2025-12-30","2025","12","30","4"
"2192","2025-12-31","2025","12","31","4"
